type,capacity,name,price,score,avg_review,reviews_count
Apartamentos,88.0,Apartamentos Realejo Granada Centro 3000,US$589,"8.1
Scored 8.1",Very Good,987
Apartamentos,88.0,DreamStay - Oficios Apartamento,US$620,-,-,-
Apartamentos,88.0,Trinidad deluxe 5,US$488,"9.2
Scored 9.2",Wonderful,21
Apartamentos,88.0,Chapizhome,US$571,"8.3
Scored 8.3",Very Good,558
Hotel,95.0,Boutique Hotel Luna Granada Centro,US$583,"9.1
Scored 9.1",Wonderful,"1,037"
Hotel,95.0,Meliá Granada,US$836,"8.2
Scored 8.2",Very Good,"1,953"
Hotel,95.0,Hotel Granada Center,US$378,"9.1
Scored 9.1",Wonderful,"8,515"
Hotel,95.0,Barceló Granada Congress,US$365,"8.5
Scored 8.5",Very Good,"4,974"
Hotel,95.0,Hotel Saray,US$342,"8.4
Scored 8.4",Very Good,"9,655"
Hotel,95.0,Áurea Catedral by Eurostars Hotel Company,US$616,"9.2
Scored 9.2",Wonderful,"5,624"
Hotel,95.0,Gran Hotel Luna de Granada,US$378,"8.5
Scored 8.5",Very Good,"9,442"
Hotel,95.0,Vincci Albayzin,US$478,"8.5
Scored 8.5",Very Good,"5,360"
Hotel,95.0,Hotel Abades Nevada Palace,US$245,"7.9
Scored 7.9",Good,"4,733"
Hotel,95.0,Hotel Andalucía Center,US$319,"8.8
Scored 8.8",Excellent,"7,183"
Hotel,95.0,Eurostars Puerta Real,US$568,"8.9
Scored 8.9",Excellent,"4,056"
Hotel,95.0,Áurea Washington Irving by Eurostars Hotel Company,US$709,"8.9
Scored 8.9",Excellent,"2,629"
Hotel,95.0,Hotel Macià Monasterio de los Basilios,US$364,"8.1
Scored 8.1",Very Good,"2,708"
Hotel,95.0,Suites Gran Vía 44,US$476,"9.0
Scored 9.0",Wonderful,"1,098"
Hotel,95.0,Catalonia Granada,US$437,"8.9
Scored 8.9",Excellent,"4,054"
Hotel,95.0,Hotel Macià Granada Five Senses Rooms & Suites,US$465,"8.6
Scored 8.6",Excellent,"4,683"
Hotel,95.0,Occidental Granada,US$413,"8.7
Scored 8.7",Excellent,"3,125"
Hotel,95.0,Senator Granada,US$331,"8.4
Scored 8.4",Very Good,"3,309"
Hotel,95.0,Hotel Abades Recogidas,US$419,"8.1
Scored 8.1",Very Good,"2,069"
Hotel,95.0,Hotel Macià Real De La Alhambra,US$336,"8.5
Scored 8.5",Very Good,"5,084"
Hotel,95.0,Eurostars Gran Via,US$698,"8.6
Scored 8.6",Excellent,"2,149"
Hotel,95.0,Hotel Comfort Dauro 2,US$370,"8.6
Scored 8.6",Excellent,"3,611"
Hotel,95.0,Crisol Guadalupe,US$377,"8.5
Scored 8.5",Very Good,"4,696"
Hotel,95.0,Porcel Sabica,US$351,"8.3
Scored 8.3",Very Good,"4,415"
Hotel,95.0,Room Mate Leo,US$536,"8.8
Scored 8.8",Excellent,"4,316"
Hotel,95.0,Hotel Tent Granada,US$441,"8.4
Scored 8.4",Very Good,"4,803"
Hotel,95.0,Hotel Granada Centro,US$346,"8.5
Scored 8.5",Very Good,"4,294"
Apartamentos,89.0,ADANAR-Apartamentos Muralla Zirí,US$586,"8.7
Scored 8.7",Excellent,268
Apartamentos,89.0,ISA Granada,US$736,"8.6
Scored 8.6",Excellent,"2,580"
Apartamentos,89.0,Central Deluxe Apartments by Apolo Homes,US$812,"9.0
Scored 9.0",Wonderful,119
Apartamentos,89.0,Luxury Alhambra Penthouse Collection,US$637,"8.6
Scored 8.6",Excellent,643
Apartamentos,89.0,Sercotel Granada Suites,US$802,"9.2
Scored 9.2",Wonderful,"1,849"
Apartamentos,89.0,Imeda Apartamentos Escudo del Carmen 19,US$571,"9.0
Scored 9.0",Wonderful,380
Apartamentos,89.0,Bib Rambla Luxury Apartments by Apolo Homes,"US$1,404","9.4
Scored 9.4",Wonderful,250
Apartamentos,89.0,Palacio Almagra,US$472,"8.8
Scored 8.8",Excellent,585
Apartamentos,89.0,Apartamentos Correo Viejo de Granada,US$873,"8.5
Scored 8.5",Very Good,805
Apartamentos,89.0,Apartamentos Inside Paseo de los Tristes,US$787,"8.5
Scored 8.5",Very Good,456
Apartamentos,89.0,Elvira Suites,US$684,"8.9
Scored 8.9",Excellent,778
Apartamentos,89.0,Chezmoihomes Plaza Nueva Luxury,US$697,"8.5
Scored 8.5",Very Good,76
Apartamentos,89.0,Be Suites Centro,US$462,"8.3
Scored 8.3",Very Good,940
Apartamentos,89.0,Chezmoihomes Plaza Nueva Deluxe,US$866,"9.0
Scored 9.0",Wonderful,279
Apartamentos,89.0,Suites 18,"US$1,733","9.1
Scored 9.1",Wonderful,35
Apartamentos,89.0,Apartamentos Turísticos Centro,US$609,"8.7
Scored 8.7",Excellent,307
Apartamentos,89.0,EnjoyGranada LUJO Piscina y Parking,US$568,"9.1
Scored 9.1",Wonderful,154
Apartamentos,89.0,Casas del Albaicín,US$707,"8.9
Scored 8.9",Excellent,781
Apartamentos,89.0,C&V Apartamentos - Horno de Marina,US$523,"8.3
Scored 8.3",Very Good,"1,257"
Apartamentos,89.0,MOLINO CORTEZA DELUXE 6 pax,US$691,"8.7
Scored 8.7",Excellent,102
Apartamentos,89.0,PATIOdeLUZ - Stylish apartments in Párraga 13,US$717,"9.5
Scored 9.5",Exceptional,464
Apartamentos,89.0,Mosaiko Homes Catedral Granada,"US$1,064","9.5
Scored 9.5",Exceptional,"1,015"
Apartamentos,89.0,BnS Dauro Suites,US$596,"9.1
Scored 9.1",Wonderful,229
Apartamentos,89.0,BiBo Suites Real Chancilleria,US$681,"9.5
Scored 9.5",Exceptional,"2,022"
Apartamentos,89.0,Palacio Cabrera - Lillo,US$576,"9.1
Scored 9.1",Wonderful,"2,374"
Hotel,96.0,Gran Hotel Luna de Granada,US$699,"8.5
Scored 8.5",Very Good,"9,442"
Hotel,96.0,Meliá Granada,"US$3,051","8.2
Scored 8.2",Very Good,"1,953"
Hotel,96.0,Hotel Saray,US$634,"8.4
Scored 8.4",Very Good,"9,655"
Hotel,96.0,Porcel Alixares,US$546,"8.4
Scored 8.4",Very Good,"9,280"
Hotel,96.0,Hotel Comfort Dauro 2,US$519,"8.6
Scored 8.6",Excellent,"3,611"
Hotel,96.0,Sercotel Granada Suites,US$802,"9.2
Scored 9.2",Wonderful,"1,849"
Hotel,96.0,Hotel Casa Palacete Tablas,"US$1,026","9.0
Scored 9.0",Wonderful,61
Hotel,96.0,Occidental Granada,US$774,"8.7
Scored 8.7",Excellent,"3,125"
Hotel,96.0,Elvira Suites,US$684,"8.9
Scored 8.9",Excellent,778
Hotel,96.0,Allegro Granada,US$627,"8.6
Scored 8.6",Excellent,"4,142"
Hotel,96.0,Casual Ilbira Granada,US$670,"8.7
Scored 8.7",Excellent,409
Hotel,96.0,Hostal Arriola,US$599,"8.4
Scored 8.4",Very Good,777
Hotel,96.0,Barceló Carmen Granada,US$980,"9.0
Scored 9.0",Wonderful,"1,174"
Hotel,96.0,Hospes Palacio de los Patos,"US$2,894","8.6
Scored 8.6",Excellent,"1,276"
Hotel,96.0,Alhambra Palace Hotel,"US$3,042","8.7
Scored 8.7",Excellent,"1,489"
Hotel,96.0,Hotel Universal,US$624,"7.8
Scored 7.8",Good,"4,590"
Hotel,96.0,Bubaqia House - Suites Boutique,"US$1,047","9.8
Scored 9.8",Exceptional,17
Hotel,96.0,Hostal Viena Plaza Nueva,US$678,"7.3
Scored 7.3",Good,352
Hotel,96.0,Hotel Colón Centro,"US$1,193","8.4
Scored 8.4",Very Good,"2,435"
Hotel,96.0,Áurea Catedral by Eurostars Hotel Company,"US$1,231","9.2
Scored 9.2",Wonderful,"5,624"
Hotel,96.0,Hotel Granada Center,US$895,"9.1
Scored 9.1",Wonderful,"8,515"
Hotel,96.0,Hotel Andalucía Center,US$745,"8.8
Scored 8.8",Excellent,"7,183"
Hotel,96.0,Hotel Macià Real De La Alhambra,US$671,"8.5
Scored 8.5",Very Good,"5,084"
Hotel,96.0,Barceló Granada Congress,US$912,"8.5
Scored 8.5",Very Good,"4,974"
Hotel,96.0,Eurostars Puerta Real,"US$1,136","8.9
Scored 8.9",Excellent,"4,056"
Apartamentos,94.0,Casa Montalbán Apartamentos Turísticos,"US$1,041","8.3
Scored 8.3",Very Good,503
Apartamentos,94.0,My Granada Garden - Apartamento Orquídea,US$764,"9.5
Scored 9.5",Exceptional,82
Apartamentos,94.0,Apartamentos Correo Viejo de Granada,US$915,"8.5
Scored 8.5",Very Good,805
Apartamentos,94.0,Apartamentos Inside Paseo de los Tristes,US$787,"8.5
Scored 8.5",Very Good,456
Apartamentos,94.0,Be Free Granada,US$503,"8.2
Scored 8.2",Very Good,"3,331"
Apartamentos,94.0,MOLINO CORTEZA DELUXE 6 pax,US$691,"8.7
Scored 8.7",Excellent,102
Apartamentos,94.0,Luxury Alhambra Penthouse Collection,US$872,"8.6
Scored 8.6",Excellent,643
Apartamentos,94.0,Chezmoihomes Plaza Nueva Luxury,US$824,"8.5
Scored 8.5",Very Good,76
Apartamentos,94.0,Chezmoihomes Plaza Nueva Deluxe,US$979,"9.0
Scored 9.0",Wonderful,279
Apartamentos,94.0,FAMILY CATEDRAL CENTRO,US$646,"8.2
Scored 8.2",Very Good,54
Apartamentos,94.0,BiBo Suites Real Chancilleria,"US$1,036","9.5
Scored 9.5",Exceptional,"2,022"
Apartamentos,94.0,BnS Dauro Suites,US$686,"9.1
Scored 9.1",Wonderful,229
Apartamentos,94.0,"Granada centro, amplio, wifi y A/C",US$380,-,-,-
Apartamentos,94.0,Apartamentos Turísticos Centro,US$818,"8.7
Scored 8.7",Excellent,307
Apartamentos,94.0,Precios apartamento Centro ciudad,US$883,"8.9
Scored 8.9",Excellent,51
Apartamentos,94.0,Chezmoihomes Apartment Cathedral 2 dormitorios,US$872,"8.4
Scored 8.4",Very Good,86
Apartamentos,94.0,Apartamentos de Isabella,US$908,"8.5
Scored 8.5",Very Good,863
Apartamentos,94.0,Palacio Dorobe,US$984,"8.2
Scored 8.2",Very Good,212
Apartamentos,94.0,Apartamentos Puerta Elvira Suites 3000,US$759,"9.2
Scored 9.2",Wonderful,301
Apartamentos,94.0,Be Suites Centro,US$586,"8.3
Scored 8.3",Very Good,940
Apartamentos,94.0,Apartamentos Comfort City,US$487,"6.3
Scored 6.3",Review score,49
Apartamentos,94.0,IMEDA Apartamentos Piedra Santa,US$782,"8.9
Scored 8.9",Excellent,91
Apartamentos,94.0,Apartamento Fajalauza Albaicín,US$495,-,-,-
Apartamentos,94.0,ARABIAL DELUXE III,US$390,"9.2
Scored 9.2",Wonderful,67
Apartamentos,94.0,Apartamentos Albaicín Centro Suites 3000,US$781,"9.0
Scored 9.0",Wonderful,74
Hotel,96.0,Meliá Granada,"US$3,328","8.2
Scored 8.2",Very Good,"1,953"
Hotel,96.0,Gran Hotel Luna de Granada,"US$1,111","8.5
Scored 8.5",Very Good,"9,442"
Hotel,96.0,Porcel Navas,"US$1,111","8.7
Scored 8.7",Excellent,"2,145"
Hotel,96.0,Hotel Andalucía Center,US$864,"8.8
Scored 8.8",Excellent,"7,183"
Hotel,96.0,Sercotel Granada Suites,"US$1,605","9.2
Scored 9.2",Wonderful,"1,849"
Hotel,96.0,Occidental Granada,"US$1,032","8.7
Scored 8.7",Excellent,"3,125"
Hotel,96.0,Hotel Saray,US$928,"8.4
Scored 8.4",Very Good,"9,655"
Hotel,96.0,Hotel Granada Center,"US$1,062","9.1
Scored 9.1",Wonderful,"8,515"
Hotel,96.0,Hotel Macià Real De La Alhambra,US$739,"8.5
Scored 8.5",Very Good,"5,084"
Hotel,96.0,Hotel Macià Monasterio de los Basilios,US$796,"8.1
Scored 8.1",Very Good,"2,708"
Hotel,96.0,Hospes Palacio de los Patos,"US$2,029","8.6
Scored 8.6",Excellent,"1,276"
Hotel,96.0,Eurostars Puerta Real,"US$1,473","8.9
Scored 8.9",Excellent,"4,056"
Hotel,96.0,Hotel Monasterio Granada - Adults Only,US$847,"6.9
Scored 6.9",Review score,"3,944"
Hotel,96.0,Áurea Washington Irving by Eurostars Hotel Company,"US$1,745","8.9
Scored 8.9",Excellent,"2,629"
Hotel,96.0,Hotel Macià Cóndor,US$811,"7.7
Scored 7.7",Good,"1,834"
Hotel,96.0,Porcel Sabica,US$849,"8.3
Scored 8.3",Very Good,"4,415"
Hotel,96.0,Monjas del Carmen Hotel,"US$1,102","8.7
Scored 8.7",Excellent,"1,656"
Hotel,96.0,Hotel Mercader de Sedas,"US$1,298","8.5
Scored 8.5",Very Good,"2,090"
Hotel,96.0,Barceló Granada Congress,"US$1,259","8.5
Scored 8.5",Very Good,"4,974"
Hotel,96.0,Casual Ilbira Granada,"US$1,089","8.7
Scored 8.7",Excellent,409
Hotel,96.0,Hotel Los Girasoles,US$977,"7.2
Scored 7.2",Good,74
Hotel,96.0,Hostal Arriola,US$996,"8.4
Scored 8.4",Very Good,777
Hotel,96.0,Porcel Alixares,US$829,"8.4
Scored 8.4",Very Good,"9,280"
Hotel,96.0,Barceló Carmen Granada,"US$1,327","9.0
Scored 9.0",Wonderful,"1,174"
Hotel,96.0,Leonardo Hotel Granada,US$708,"8.2
Scored 8.2",Very Good,"1,128"
Apartamentos,96.0,My Granada Garden - Apartamento Orquídea,US$839,"9.5
Scored 9.5",Exceptional,82
Apartamentos,96.0,Apartamentos Inside Paseo de los Tristes,US$787,"8.5
Scored 8.5",Very Good,456
Apartamentos,96.0,FAMILY CATEDRAL CENTRO,US$744,"8.2
Scored 8.2",Very Good,54
Apartamentos,96.0,"Granada centro, amplio, wifi y A/C",US$576,-,-,-
Apartamentos,96.0,Alhambra Apartments,US$528,"7.9
Scored 7.9",Good,21
Apartamentos,96.0,Apartamento Recogidas 39,US$875,"7.6
Scored 7.6",Good,54
Apartamentos,96.0,N&V San Anton,"US$1,238","9.4
Scored 9.4",Wonderful,66
Apartamentos,96.0,Duplex Lux Escudo del Carmen,"US$1,175","8.5
Scored 8.5",Very Good,26
Apartamentos,96.0,Preciosa vivienda con gran terraza muy luminoso,US$887,"8.5
Scored 8.5",Very Good,28
Apartamentos,96.0,Apartamento ideal para familias en Granada,US$994,"8.9
Scored 8.9",Excellent,20
Apartamentos,96.0,Apartamento con encanto en pleno centro Granada,US$645,-,-,-
Apartamentos,96.0,Apartamento centro,US$928,"10
Scored 10",Exceptional,1
Apartamentos,96.0,Vintage Granada,US$928,-,-,-
Apartamentos,96.0,Maravilloso Apartamento en el Realejo 8 personas,"US$1,050","8.9
Scored 8.9",Excellent,10
Apartamentos,96.0,APARTAMENTOS LA MARIANA II,"US$1,547",-,-,-
Apartamentos,96.0,Apartamento Palacio céntrico y silencioso 4-8 personas,"US$1,577",-,-,-
Apartamentos,96.0,El Refugio De Noa,US$961,-,-,-
Apartamentos,96.0,Casa Benzambra,US$917,-,-,-
Apartamentos,96.0,Biznaga Nevada,"US$1,803","10
Scored 10",Exceptional,3
Apartamentos,96.0,Pensión Princesa,US$818,"6.5
Scored 6.5",Review score,246
Apartamentos,96.0,tuGuest Alhambra house,"US$1,298","8.5
Scored 8.5",Very Good,11
Apartamentos,96.0,Apartamentos Correo Viejo de Granada,"US$1,561","8.5
Scored 8.5",Very Good,805
Apartamentos,96.0,ADANAR-Las Columnas,"US$1,172","8.6
Scored 8.6",Excellent,"1,375"
Apartamentos,96.0,Luxury Alhambra Penthouse Collection,"US$1,286","8.6
Scored 8.6",Excellent,643
Apartamentos,96.0,Be Free Granada,US$885,"8.2
Scored 8.2",Very Good,"3,331"
Hotel,97.0,Hotel Casa Palacete Tablas,"US$2,052","9.0
Scored 9.0",Wonderful,61
Hotel,97.0,Meliá Granada,"US$3,171","8.2
Scored 8.2",Very Good,"1,953"
Hotel,97.0,Occidental Granada,"US$1,343","8.7
Scored 8.7",Excellent,"3,125"
Hotel,97.0,Hotel Saray,"US$1,139","8.4
Scored 8.4",Very Good,"9,655"
Hotel,97.0,Porcel Alixares,"US$1,000","8.4
Scored 8.4",Very Good,"9,280"
Hotel,97.0,Sercotel Granada Suites,"US$1,605","9.2
Scored 9.2",Wonderful,"1,849"
Hotel,97.0,Allegro Granada,"US$1,212","8.6
Scored 8.6",Excellent,"4,142"
Hotel,97.0,Hospes Palacio de los Patos,"US$2,794","8.6
Scored 8.6",Excellent,"1,276"
Hotel,97.0,Gran Hotel Luna de Granada,"US$1,272","8.5
Scored 8.5",Very Good,"9,442"
Hotel,97.0,Hostal Arriola,US$996,"8.4
Scored 8.4",Very Good,777
Hotel,97.0,Barceló Carmen Granada,"US$1,778","9.0
Scored 9.0",Wonderful,"1,174"
Hotel,97.0,Hotel Universal,"US$1,059","7.8
Scored 7.8",Good,"4,590"
Hotel,97.0,Bubaqia House - Suites Boutique,"US$2,124","9.8
Scored 9.8",Exceptional,17
Hotel,97.0,Hostal Viena Plaza Nueva,"US$1,355","7.3
Scored 7.3",Good,352
Hotel,97.0,Hotel Andalucía Center,"US$1,237","8.8
Scored 8.8",Excellent,"7,183"
Hotel,97.0,Hotel Granada Center,"US$1,448","9.1
Scored 9.1",Wonderful,"8,515"
Hotel,97.0,Hotel Macià Real De La Alhambra,"US$1,046","8.5
Scored 8.5",Very Good,"5,084"
Hotel,97.0,Áurea Catedral by Eurostars Hotel Company,"US$2,314","9.2
Scored 9.2",Wonderful,"5,624"
Hotel,97.0,Hotel Comfort Dauro 2,"US$1,221","8.6
Scored 8.6",Excellent,"3,611"
Hotel,97.0,Áurea Washington Irving by Eurostars Hotel Company,"US$2,454","8.9
Scored 8.9",Excellent,"2,629"
Hotel,97.0,Eurostars Puerta Real,"US$2,041","8.9
Scored 8.9",Excellent,"4,056"
Hotel,97.0,Barceló Granada Congress,"US$1,678","8.5
Scored 8.5",Very Good,"4,974"
Hotel,97.0,Room Mate Leo,"US$1,958","8.8
Scored 8.8",Excellent,"4,316"
Hotel,97.0,Hotel Plaza Nueva,"US$1,742","8.3
Scored 8.3",Very Good,"2,524"
Hotel,97.0,Gala Placida 1923,"US$1,349","7.0
Scored 7.0",Good,"4,005"
Apartamentos,96.0,My Granada Garden - Apartamento Orquídea,US$772,"9.5
Scored 9.5",Exceptional,82
Apartamentos,96.0,Apartamentos Inside Paseo de los Tristes,US$787,"8.5
Scored 8.5",Very Good,456
Apartamentos,96.0,FAMILY CATEDRAL CENTRO,US$688,"8.2
Scored 8.2",Very Good,54
Apartamentos,96.0,"Granada centro, amplio, wifi y A/C",US$531,-,-,-
Apartamentos,96.0,Alhambra Apartments,US$486,"7.9
Scored 7.9",Good,21
Apartamentos,96.0,N&V San Anton,"US$1,141","9.4
Scored 9.4",Wonderful,66
Apartamentos,96.0,Preciosa vivienda con gran terraza muy luminoso,US$819,"8.5
Scored 8.5",Very Good,28
Apartamentos,96.0,Apartamento centro,US$854,"10
Scored 10",Exceptional,1
Apartamentos,96.0,Duplex Lux Escudo del Carmen,"US$1,085","8.5
Scored 8.5",Very Good,26
Apartamentos,96.0,Apartamento con encanto en pleno centro Granada,US$593,-,-,-
Apartamentos,96.0,Apartamento ideal para familias en Granada,US$917,"8.9
Scored 8.9",Excellent,20
Apartamentos,96.0,Vintage Granada,US$854,-,-,-
Apartamentos,96.0,Maravilloso Apartamento en el Realejo 8 personas,US$966,"8.9
Scored 8.9",Excellent,10
Apartamentos,96.0,Apartamento Palacio céntrico y silencioso 4-8 personas,"US$1,451",-,-,-
Apartamentos,96.0,APARTAMENTOS LA MARIANA II,"US$1,424",-,-,-
Apartamentos,96.0,Casa Benzambra,US$844,-,-,-
Apartamentos,96.0,El Refugio De Noa,US$961,-,-,-
Apartamentos,96.0,Biznaga Nevada,"US$2,108","10
Scored 10",Exceptional,3
Apartamentos,96.0,tuGuest Alhambra house,"US$1,199","8.5
Scored 8.5",Very Good,11
Apartamentos,96.0,Apartamentos Boutique Granada 3000,"US$1,170","8.4
Scored 8.4",Very Good,"1,093"
Apartamentos,96.0,ADANAR-Las Columnas,"US$1,408","8.6
Scored 8.6",Excellent,"1,375"
Apartamentos,96.0,Apartamentos Correo Viejo de Granada,"US$1,620","8.5
Scored 8.5",Very Good,805
Apartamentos,96.0,Luxury Alhambra Penthouse Collection,"US$1,509","8.6
Scored 8.6",Excellent,643
Apartamentos,96.0,Chezmoihomes Plaza Nueva Luxury,"US$1,407","8.5
Scored 8.5",Very Good,76
Apartamentos,96.0,Apartamentos Turísticos Centro,"US$1,088","8.7
Scored 8.7",Excellent,307
Hotel,96.0,Gran Hotel Luna de Granada,"US$1,344","8.5
Scored 8.5",Very Good,"9,442"
Hotel,96.0,Meliá Granada,"US$3,545","8.2
Scored 8.2",Very Good,"1,953"
Hotel,96.0,Hotel Casa Palacete Tablas,"US$2,052","9.0
Scored 9.0",Wonderful,61
Hotel,96.0,Sercotel Granada Suites,"US$1,605","9.2
Scored 9.2",Wonderful,"1,849"
Hotel,96.0,Occidental Granada,"US$1,418","8.7
Scored 8.7",Excellent,"3,125"
Hotel,96.0,Hospes Palacio de los Patos,"US$2,960","8.6
Scored 8.6",Excellent,"1,276"
Hotel,96.0,Hostal Arriola,"US$1,259","8.4
Scored 8.4",Very Good,777
Hotel,96.0,Bubaqia House - Suites Boutique,"US$1,954","9.8
Scored 9.8",Exceptional,17
Hotel,96.0,Hostal Viena Plaza Nueva,"US$1,247","7.3
Scored 7.3",Good,352
Hotel,96.0,Hotel Andalucía Center,"US$1,138","8.8
Scored 8.8",Excellent,"7,183"
Hotel,96.0,Porcel Alixares,"US$1,168","8.4
Scored 8.4",Very Good,"9,280"
Hotel,96.0,Hotel Mercader de Sedas,"US$1,879","8.5
Scored 8.5",Very Good,"2,090"
Hotel,96.0,Hotel Granada Center,"US$1,389","9.1
Scored 9.1",Wonderful,"8,515"
Hotel,96.0,Hotel Saray,"US$1,331","8.4
Scored 8.4",Very Good,"9,655"
Hotel,96.0,Hotel Monasterio Granada - Adults Only,"US$1,205","6.9
Scored 6.9",Review score,"3,944"
Hotel,96.0,Áurea Washington Irving by Eurostars Hotel Company,"US$2,454","8.9
Scored 8.9",Excellent,"2,629"
Hotel,96.0,Hotel Macià Real De La Alhambra,"US$1,075","8.5
Scored 8.5",Very Good,"5,084"
Hotel,96.0,Áurea Catedral by Eurostars Hotel Company,"US$2,314","9.2
Scored 9.2",Wonderful,"5,624"
Hotel,96.0,Eurostars Puerta Real,"US$2,041","8.9
Scored 8.9",Excellent,"4,056"
Hotel,96.0,Hotel Macià Cóndor,"US$1,183","7.7
Scored 7.7",Good,"1,834"
Hotel,96.0,Porcel Sabica,"US$1,200","8.3
Scored 8.3",Very Good,"4,415"
Hotel,96.0,Monjas del Carmen Hotel,"US$1,562","8.7
Scored 8.7",Excellent,"1,656"
Hotel,96.0,Allegro Granada,"US$1,589","8.6
Scored 8.6",Excellent,"4,142"
Hotel,96.0,Barceló Granada Congress,"US$1,715","8.5
Scored 8.5",Very Good,"4,974"
Hotel,96.0,Hotel Los Girasoles,"US$1,427","7.2
Scored 7.2",Good,74
Apartamentos,88.0,Pepa Home,US$538,"8.9
Scored 8.9",Excellent,608
Apartamentos,88.0,"Palacete 1620, Premium Suites, Only adults",US$801,"9.3
Scored 9.3",Wonderful,784
Apartamentos,88.0,Casa Palacio López Daza,US$532,"9.0
Scored 9.0",Wonderful,383
Apartamentos,88.0,tuGuest San Gil Apartments,US$678,"8.9
Scored 8.9",Excellent,295
Apartamentos,88.0,Suites 18,US$770,"9.1
Scored 9.1",Wonderful,35
Apartamentos,88.0,Casa Miravalle Catedral,US$642,"9.2
Scored 9.2",Wonderful,"1,127"
Apartamentos,88.0,PATIOdeLUZ - Stylish apartments in Párraga 13,US$602,"9.5
Scored 9.5",Exceptional,464
Apartamentos,88.0,Siloe Plaza,US$892,"7.8
Scored 7.8",Good,743
Apartamentos,88.0,Central Deluxe Apartments by Apolo Homes,"US$1,148","9.0
Scored 9.0",Wonderful,119
Apartamentos,88.0,Apartamentos Boutique Granada 3000,US$821,"8.4
Scored 8.4",Very Good,"1,093"
Apartamentos,88.0,ADANAR-Las Columnas,US$893,"8.6
Scored 8.6",Excellent,"1,375"
Apartamentos,88.0,Apartamentos Luna Suites Granada,US$557,"9.2
Scored 9.2",Wonderful,74
Apartamentos,88.0,Apartamentos Correo Viejo de Granada,"US$1,272","8.5
Scored 8.5",Very Good,805
Apartamentos,88.0,Bib Rambla Luxury Apartments by Apolo Homes,"US$2,029","9.4
Scored 9.4",Wonderful,250
Apartamentos,88.0,Palacio Almagra,US$526,"8.8
Scored 8.8",Excellent,585
Apartamentos,88.0,Casa de la Catedral,US$582,"9.0
Scored 9.0",Wonderful,"1,393"
Apartamentos,88.0,Apartamentos VITA CENTER,US$586,"9.3
Scored 9.3",Wonderful,348
Apartamentos,88.0,C&V Apartamentos - Horno de Marina,US$547,"8.3
Scored 8.3",Very Good,"1,257"
Apartamentos,88.0,Apartamentos Turísticos Centro,US$538,"8.7
Scored 8.7",Excellent,307
Apartamentos,88.0,Luxury Alhambra Penthouse Collection,US$804,"8.6
Scored 8.6",Excellent,643
Apartamentos,88.0,Be Free Granada,US$516,"8.2
Scored 8.2",Very Good,"3,331"
Apartamentos,88.0,limehome Granada Calle Santa Ana,US$632,"8.8
Scored 8.8",Excellent,"1,761"
Apartamentos,88.0,Mosaiko Homes Catedral Granada,US$934,"9.5
Scored 9.5",Exceptional,"1,015"
Apartamentos,88.0,Apartamentos Campo Del Príncipe,US$603,"8.8
Scored 8.8",Excellent,"1,668"
Apartamentos,88.0,HNN GRANADA,US$765,"9.7
Scored 9.7",Exceptional,473
Hotel,95.0,Boutique Hotel Luna Granada Centro,US$641,"9.1
Scored 9.1",Wonderful,"1,037"
Hotel,95.0,Meliá Granada,"US$1,254","8.2
Scored 8.2",Very Good,"1,953"
Hotel,95.0,Hotel Granada Center,US$499,"9.1
Scored 9.1",Wonderful,"8,515"
Hotel,95.0,Porcel Navas,US$508,"8.7
Scored 8.7",Excellent,"2,145"
Hotel,95.0,Barceló Granada Congress,US$426,"8.5
Scored 8.5",Very Good,"4,974"
Hotel,95.0,Hotel Andalucía Center,US$419,"8.8
Scored 8.8",Excellent,"7,183"
Hotel,95.0,Hotel Macià Monasterio de los Basilios,US$452,"8.1
Scored 8.1",Very Good,"2,708"
Hotel,95.0,Áurea Catedral by Eurostars Hotel Company,US$735,"9.2
Scored 9.2",Wonderful,"5,624"
Hotel,95.0,Catalonia Granada,US$500,"8.9
Scored 8.9",Excellent,"4,054"
Hotel,95.0,Vincci Albayzin,US$627,"8.5
Scored 8.5",Very Good,"5,360"
Hotel,95.0,Porcel Alixares,US$454,"8.4
Scored 8.4",Very Good,"9,280"
Hotel,95.0,Gran Hotel Luna de Granada,US$570,"8.5
Scored 8.5",Very Good,"9,442"
Hotel,95.0,Hotel Casa Palacete Tablas,US$704,"9.0
Scored 9.0",Wonderful,61
Hotel,95.0,Occidental Granada,US$469,"8.7
Scored 8.7",Excellent,"3,125"
Hotel,95.0,Hotel Saray,US$504,"8.4
Scored 8.4",Very Good,"9,655"
Hotel,95.0,Hotel Macià Real De La Alhambra,US$403,"8.5
Scored 8.5",Very Good,"5,084"
Hotel,95.0,Sercotel Palacio de los Gamboa,US$557,"8.6
Scored 8.6",Excellent,"4,894"
Hotel,95.0,Allegro Granada,US$400,"8.6
Scored 8.6",Excellent,"4,142"
Hotel,95.0,Hotel Abades Nevada Palace,US$388,"7.9
Scored 7.9",Good,"4,733"
Hotel,95.0,Room Mate Leo,US$665,"8.8
Scored 8.8",Excellent,"4,316"
Hotel,95.0,Hotel Macià Granada Five Senses Rooms & Suites,US$596,"8.6
Scored 8.6",Excellent,"4,683"
Hotel,95.0,Senator Granada,US$460,"8.4
Scored 8.4",Very Good,"3,309"
Hotel,95.0,Porcel Sabica,US$459,"8.3
Scored 8.3",Very Good,"4,415"
